Date,Time,Open,High,Low,Close,Vol,OI
2025-05-13,16:17:00,23020,23029,23020,23027,97,0
2025-05-13,16:18:00,23028,23031,23026,23030,94,0
2025-05-13,16:19:00,23028,23033,23027,23030,66,0
2025-05-13,16:20:00,23028,23031,23019,23024,41,0
2025-05-13,16:21:00,23023,23025,23017,23019,51,0
2025-05-13,16:22:00,23019,23021,23017,23017,38,0
2025-05-13,16:23:00,23016,23022,23015,23022,53,0
2025-05-13,16:24:00,23021,23030,23020,23027,87,0
2025-05-13,16:25:00,23028,23032,23020,23021,118,0
2025-05-13,16:26:00,23020,23030,23016,23026,144,0
2025-05-13,16:27:00,23030,23034,23019,23023,148,0
2025-05-13,16:28:00,23023,23029,23021,23029,144,0
2025-05-13,16:29:00,23030,23035,23023,23027,248,0
2025-05-13,17:15:00,23019,23026,22991,22998,78,0
2025-05-13,17:16:00,23000,23007,22985,22988,116,0
2025-05-13,17:17:00,22984,22987,22982,22983,42,0
2025-05-13,17:18:00,22982,22983,22970,22971,71,0
2025-05-13,17:19:00,22974,22977,22972,22972,27,0
2025-05-13,17:20:00,22971,22985,22971,22985,67,0
2025-05-13,17:21:00,22985,23002,22981,23000,62,0
2025-05-13,17:22:00,22998,23000,22990,22995,27,0
2025-05-13,17:23:00,22997,23000,22991,22992,35,0
2025-05-13,17:24:00,22991,22998,22987,22991,145,0
2025-05-13,17:25:00,22993,22994,22987,22989,26,0
2025-05-13,17:26:00,22990,22992,22987,22992,12,0
2025-05-13,17:27:00,22991,22993,22989,22989,13,0
2025-05-13,17:28:00,22987,23007,22987,23005,29,0
2025-05-13,17:29:00,23004,23009,23000,23000,30,0
2025-05-13,17:30:00,23002,23004,22995,22995,27,0
2025-05-13,17:31:00,22996,23010,22996,23006,13,0
2025-05-13,17:32:00,23003,23003,22992,22993,28,0
2025-05-13,17:33:00,22993,22997,22991,22992,20,0
2025-05-13,17:34:00,22993,22993,22988,22988,19,0
2025-05-13,17:35:00,22987,22992,22987,22992,13,0
2025-05-13,17:36:00,22992,22997,22990,22991,24,0
2025-05-13,17:37:00,22989,22990,22975,22975,37,0
2025-05-13,17:38:00,22975,22975,22966,22966,31,0
2025-05-13,17:39:00,22965,22975,22963,22971,34,0
2025-05-13,17:40:00,22970,22974,22967,22967,19,0
2025-05-13,17:41:00,22966,22969,22964,22969,18,0
2025-05-13,17:42:00,22971,22971,22965,22966,35,0
2025-05-13,17:43:00,22966,22966,22959,22965,28,0
2025-05-13,17:44:00,22967,22974,22967,22972,18,0
2025-05-13,17:45:00,22974,22986,22972,22982,35,0
2025-05-13,17:46:00,22983,22983,22977,22978,13,0
2025-05-13,17:47:00,22975,22978,22974,22977,15,0
2025-05-13,17:48:00,22976,22979,22974,22978,18,0
2025-05-13,17:49:00,22977,22978,22972,22976,17,0
2025-05-13,17:50:00,22977,22977,22970,22974,22,0
2025-05-13,17:51:00,22975,22975,22971,22971,18,0
2025-05-13,17:52:00,22970,22972,22969,22972,15,0
2025-05-13,17:53:00,22973,22973,22972,22972,9,0
2025-05-13,17:54:00,22971,22973,22971,22972,13,0
2025-05-13,17:55:00,22972,22973,22969,22970,17,0
2025-05-13,17:56:00,22968,22970,22964,22970,24,0
2025-05-13,17:57:00,22969,22973,22969,22973,18,0
2025-05-13,17:58:00,22975,22984,22975,22982,23,0
2025-05-13,17:59:00,22980,22980,22978,22979,18,0
2025-05-13,18:00:00,22979,22989,22978,22987,28,0
2025-05-13,18:01:00,22983,22983,22977,22980,24,0
2025-05-13,18:02:00,22981,22986,22981,22985,21,0
2025-05-13,18:03:00,22985,22987,22980,22985,16,0
2025-05-13,18:04:00,22982,22982,22975,22977,23,0
2025-05-13,18:05:00,22974,22977,22974,22975,10,0
2025-05-13,18:06:00,22973,22975,22971,22974,15,0
2025-05-13,18:07:00,22972,22972,22965,22968,29,0
2025-05-13,18:08:00,22970,22970,22964,22965,22,0
2025-05-13,18:09:00,22966,22972,22963,22972,20,0
2025-05-13,18:10:00,22970,22986,22970,22986,31,0
2025-05-13,18:11:00,22989,22990,22983,22984,19,0
2025-05-13,18:12:00,22980,22984,22977,22984,16,0
2025-05-13,18:13:00,22983,22992,22982,22987,28,0
2025-05-13,18:14:00,22988,23001,22988,22997,29,0
2025-05-13,18:15:00,22999,23000,22996,22998,9,0
2025-05-13,18:16:00,22996,22997,22993,22993,14,0
2025-05-13,18:17:00,22996,23002,22996,23002,4,0
2025-05-13,18:18:00,22999,23003,22999,23003,7,0
2025-05-13,18:19:00,22999,22999,22999,22999,2,0
2025-05-13,18:20:00,23001,23003,23001,23003,2,0
2025-05-13,18:21:00,23003,23005,23003,23004,8,0
2025-05-13,18:22:00,23002,23002,22998,22998,6,0
2025-05-13,18:23:00,23001,23002,22999,22999,4,0
2025-05-13,18:24:00,23000,23000,22997,22997,2,0
2025-05-13,18:25:00,22998,22998,22995,22995,5,0
2025-05-13,18:26:00,22996,22996,22992,22992,7,0
2025-05-13,18:27:00,22992,22994,22988,22990,12,0
2025-05-13,18:28:00,22989,22992,22989,22991,10,0
2025-05-13,18:29:00,22992,22994,22992,22993,7,0
2025-05-13,18:30:00,22996,22996,22991,22991,15,0
2025-05-13,18:31:00,22993,22994,22992,22994,8,0
2025-05-13,18:32:00,22995,22995,22981,22983,35,0
2025-05-13,18:33:00,22984,22987,22984,22985,15,0
2025-05-13,18:34:00,22982,22989,22982,22989,11,0
2025-05-13,18:35:00,22989,22995,22989,22995,6,0
2025-05-13,18:36:00,22995,22995,22990,22990,14,0
2025-05-13,18:37:00,22989,22997,22989,22996,10,0
2025-05-13,18:38:00,22996,23008,22995,23005,137,0
2025-05-13,18:39:00,23002,23005,23000,23002,51,0
2025-05-13,18:40:00,23000,23007,22999,23007,61,0
2025-05-13,18:41:00,23007,23007,23000,23006,16,0
2025-05-13,18:42:00,23006,23006,23006,23006,5,0
2025-05-13,18:43:00,23004,23004,23004,23004,1,0
2025-05-13,18:44:00,23002,23002,23002,23002,1,0
2025-05-13,18:45:00,23003,23004,23003,23004,4,0
2025-05-13,18:46:00,23007,23019,23007,23018,30,0
2025-05-13,18:47:00,23015,23016,23015,23016,4,0
2025-05-13,18:48:00,23015,23015,23014,23014,4,0
2025-05-13,18:49:00,23014,23014,23014,23014,4,0
2025-05-13,18:50:00,23011,23011,23011,23011,1,0
2025-05-13,18:51:00,23010,23010,23005,23009,14,0
2025-05-13,18:52:00,23007,23008,23006,23006,11,0
2025-05-13,18:53:00,23005,23005,23000,23001,15,0
2025-05-13,18:54:00,23000,23009,23000,23008,31,0
2025-05-13,18:55:00,23007,23012,23007,23012,3,0
2025-05-13,18:56:00,23010,23010,23008,23010,6,0
2025-05-13,18:57:00,23008,23008,23006,23006,5,0
2025-05-13,18:58:00,23010,23023,23010,23020,36,0
2025-05-13,18:59:00,23017,23020,23013,23013,6,0
2025-05-13,19:00:00,23014,23021,23014,23019,25,0
2025-05-13,19:01:00,23022,23025,23018,23018,29,0
2025-05-13,19:02:00,23018,23018,23014,23015,13,0
2025-05-13,19:03:00,23016,23027,23016,23026,18,0
2025-05-13,19:04:00,23029,23035,23029,23031,82,0
2025-05-13,19:05:00,23031,23031,23025,23025,13,0
2025-05-13,19:06:00,23025,23028,23024,23024,5,0
2025-05-13,19:07:00,23024,23025,23022,23022,10,0
2025-05-13,19:08:00,23027,23030,23027,23030,11,0
2025-05-13,19:09:00,23028,23033,23028,23033,9,0
2025-05-13,19:10:00,23032,23032,23030,23030,2,0
2025-05-13,19:11:00,23026,23026,23026,23026,1,0
2025-05-13,19:12:00,23035,23036,23034,23036,4,0
2025-05-13,19:13:00,23035,23037,23035,23036,11,0
2025-05-13,19:14:00,23035,23038,23035,23038,2,0
2025-05-13,19:15:00,23035,23041,23035,23036,13,0
2025-05-13,19:16:00,23031,23031,23029,23029,7,0
2025-05-13,19:17:00,23030,23040,23030,23038,19,0
2025-05-13,19:18:00,23035,23035,23033,23035,6,0
2025-05-13,19:19:00,23037,23040,23035,23040,7,0
2025-05-13,19:20:00,23041,23045,23041,23044,25,0
2025-05-13,19:21:00,23041,23042,23037,23038,14,0
2025-05-13,19:22:00,23039,23039,23036,23038,16,0
2025-05-13,19:23:00,23038,23038,23035,23037,10,0
2025-05-13,19:24:00,23036,23044,23036,23044,4,0
2025-05-13,19:25:00,23045,23053,23045,23047,29,0
2025-05-13,19:26:00,23046,23046,23040,23040,9,0
2025-05-13,19:27:00,23042,23042,23038,23038,11,0
2025-05-13,19:28:00,23038,23039,23035,23037,22,0
2025-05-13,19:29:00,23037,23040,23037,23040,4,0
2025-05-13,19:30:00,23038,23041,23038,23041,7,0
2025-05-13,19:31:00,23042,23042,23042,23042,1,0
2025-05-13,19:32:00,23044,23044,23044,23044,1,0
2025-05-13,19:33:00,23041,23041,23039,23041,5,0
2025-05-13,19:34:00,23040,23041,23040,23041,5,0
2025-05-13,19:35:00,23042,23049,23042,23049,17,0
2025-05-13,19:36:00,23049,23056,23045,23056,33,0
2025-05-13,19:37:00,23054,23055,23046,23047,13,0
2025-05-13,19:38:00,23046,23046,23041,23042,14,0
2025-05-13,19:39:00,23043,23045,23039,23039,12,0
2025-05-13,19:40:00,23038,23042,23033,23041,34,0
2025-05-13,19:41:00,23043,23043,23038,23038,3,0
2025-05-13,19:42:00,23038,23038,23038,23038,0,0
2025-05-13,19:43:00,23036,23040,23036,23037,14,0
2025-05-13,19:44:00,23039,23039,23039,23039,2,0
2025-05-13,19:45:00,23039,23042,23039,23040,8,0
2025-05-13,19:46:00,23040,23043,23040,23043,3,0
2025-05-13,19:47:00,23045,23046,23043,23044,10,0
2025-05-13,19:48:00,23046,23051,23046,23048,13,0
2025-05-13,19:49:00,23049,23054,23048,23051,44,0
2025-05-13,19:50:00,23051,23052,23046,23048,42,0
2025-05-13,19:51:00,23048,23053,23045,23049,20,0
2025-05-13,19:52:00,23051,23059,23051,23053,55,0
2025-05-13,19:53:00,23053,23057,23049,23057,14,0
2025-05-13,19:54:00,23059,23066,23056,23065,29,0
2025-05-13,19:55:00,23065,23067,23058,23067,16,0
2025-05-13,19:56:00,23066,23066,23062,23065,17,0
2025-05-13,19:57:00,23066,23078,23061,23078,35,0
2025-05-13,19:58:00,23077,23080,23073,23076,59,0
2025-05-13,19:59:00,23078,23093,23078,23082,62,0
2025-05-13,20:00:00,23084,23086,23077,23080,34,0
2025-05-13,20:01:00,23079,23079,23073,23077,14,0
2025-05-13,20:02:00,23078,23083,23073,23073,30,0
2025-05-13,20:03:00,23071,23080,23071,23078,12,0
2025-05-13,20:04:00,23080,23083,23077,23083,27,0
2025-05-13,20:05:00,23080,23085,23078,23082,37,0
2025-05-13,20:06:00,23085,23087,23080,23086,17,0
2025-05-13,20:07:00,23088,23089,23085,23087,14,0
2025-05-13,20:08:00,23086,23086,23083,23084,9,0
2025-05-13,20:09:00,23084,23086,23084,23086,4,0
2025-05-13,20:10:00,23086,23091,23086,23088,69,0
2025-05-13,20:11:00,23089,23090,23085,23088,52,0
2025-05-13,20:12:00,23083,23087,23083,23086,10,0
2025-05-13,20:13:00,23091,23094,23083,23093,62,0
2025-05-13,20:14:00,23093,23105,23093,23100,75,0
2025-05-13,20:15:00,23100,23100,23095,23097,20,0
2025-05-13,20:16:00,23098,23100,23098,23098,13,0
2025-05-13,20:17:00,23095,23095,23095,23095,1,0
2025-05-13,20:18:00,23098,23107,23098,23105,33,0
2025-05-13,20:19:00,23107,23111,23103,23105,79,0
2025-05-13,20:20:00,23104,23109,23102,23104,25,0
2025-05-13,20:21:00,23108,23110,23108,23110,18,0
2025-05-13,20:22:00,23111,23123,23111,23122,61,0
2025-05-13,20:23:00,23122,23127,23119,23127,53,0
2025-05-13,20:24:00,23124,23132,23119,23130,65,0
2025-05-13,20:25:00,23130,23133,23125,23127,36,0
2025-05-13,20:26:00,23127,23130,23121,23121,16,0
2025-05-13,20:27:00,23122,23124,23120,23120,7,0
2025-05-13,20:28:00,23120,23125,23119,23125,34,0
2025-05-13,20:29:00,23126,23135,23124,23133,35,0
2025-05-13,20:30:00,23133,23168,23126,23151,159,0
2025-05-13,20:31:00,23141,23143,23124,23128,79,0
2025-05-13,20:32:00,23124,23127,23113,23113,42,0
2025-05-13,20:33:00,23116,23121,23113,23117,29,0
2025-05-13,20:34:00,23113,23117,23099,23117,50,0
2025-05-13,20:35:00,23119,23123,23117,23118,16,0
2025-05-13,20:36:00,23118,23124,23115,23124,17,0
2025-05-13,20:37:00,23125,23127,23118,23119,12,0
2025-05-13,20:38:00,23118,23118,23115,23115,4,0
2025-05-13,20:39:00,23117,23118,23114,23118,6,0
2025-05-13,20:40:00,23114,23118,23111,23118,7,0
2025-05-13,20:41:00,23118,23118,23112,23112,6,0
2025-05-13,20:42:00,23112,23115,23109,23111,7,0
2025-05-13,20:43:00,23113,23113,23103,23107,16,0
2025-05-13,20:44:00,23110,23112,23109,23111,17,0
2025-05-13,20:45:00,23116,23120,23109,23109,32,0
2025-05-13,20:46:00,23109,23109,23109,23109,4,0
2025-05-13,20:47:00,23112,23112,23111,23111,12,0
2025-05-13,20:48:00,23105,23106,23101,23102,21,0
2025-05-13,20:49:00,23106,23114,23106,23113,11,0
2025-05-13,20:50:00,23107,23109,23094,23098,30,0
2025-05-13,20:51:00,23101,23101,23098,23098,15,0
2025-05-13,20:52:00,23100,23100,23090,23093,13,0
2025-05-13,20:53:00,23090,23099,23089,23094,18,0
2025-05-13,20:54:00,23091,23095,23091,23092,11,0
2025-05-13,20:55:00,23091,23096,23090,23090,11,0
2025-05-13,20:56:00,23090,23090,23086,23088,15,0
2025-05-13,20:57:00,23090,23090,23088,23089,16,0
2025-05-13,20:58:00,23094,23096,23091,23096,11,0
2025-05-13,20:59:00,23094,23111,23094,23111,30,0
2025-05-13,21:00:00,23108,23108,23102,23102,18,0
2025-05-13,21:01:00,23102,23107,23102,23107,13,0
2025-05-13,21:02:00,23106,23106,23103,23103,6,0
2025-05-13,21:03:00,23104,23105,23104,23105,4,0
2025-05-13,21:04:00,23107,23109,23105,23108,11,0
2025-05-13,21:05:00,23106,23109,23103,23103,8,0
2025-05-13,21:06:00,23102,23102,23100,23100,11,0
2025-05-13,21:07:00,23098,23098,23097,23097,5,0
2025-05-13,21:08:00,23098,23102,23098,23102,4,0
2025-05-13,21:09:00,23104,23104,23101,23101,11,0
2025-05-13,21:10:00,23098,23104,23098,23104,18,0
2025-05-13,21:11:00,23101,23101,23094,23098,18,0
2025-05-13,21:12:00,23098,23101,23092,23095,30,0
2025-05-13,21:13:00,23093,23094,23093,23093,12,0
2025-05-13,21:14:00,23094,23105,23094,23101,39,0
2025-05-13,21:15:00,23102,23102,23099,23100,6,0
2025-05-13,21:16:00,23102,23104,23102,23103,15,0
2025-05-13,21:17:00,23103,23106,23103,23103,13,0
2025-05-13,21:18:00,23105,23108,23105,23108,9,0
2025-05-13,21:19:00,23109,23111,23108,23110,12,0
2025-05-13,21:20:00,23110,23117,23110,23117,11,0
2025-05-13,21:21:00,23119,23129,23119,23126,29,0
2025-05-13,21:22:00,23128,23128,23121,23127,32,0
2025-05-13,21:23:00,23127,23133,23127,23133,14,0
2025-05-13,21:24:00,23133,23135,23130,23130,24,0
2025-05-13,21:25:00,23131,23131,23120,23124,33,0
2025-05-13,21:26:00,23125,23126,23124,23124,12,0
2025-05-13,21:27:00,23123,23128,23123,23128,14,0
2025-05-13,21:28:00,23127,23129,23127,23127,11,0
2025-05-13,21:29:00,23131,23131,23125,23126,14,0
2025-05-13,21:30:00,23127,23130,23082,23095,208,0
2025-05-13,21:31:00,23093,23104,23078,23104,122,0
2025-05-13,21:32:00,23103,23134,23100,23134,52,0
2025-05-13,21:33:00,23135,23156,23134,23156,197,0
2025-05-13,21:34:00,23155,23171,23152,23166,171,0
2025-05-13,21:35:00,23170,23175,23139,23171,149,0
2025-05-13,21:36:00,23168,23190,23166,23179,178,0
2025-05-13,21:37:00,23177,23200,23177,23199,171,0
2025-05-13,21:38:00,23197,23198,23170,23174,202,0
2025-05-13,21:39:00,23175,23181,23163,23177,66,0
2025-05-13,21:40:00,23178,23180,23158,23160,49,0
2025-05-13,21:41:00,23160,23170,23154,23166,78,0
2025-05-13,21:42:00,23166,23181,23166,23173,46,0
2025-05-13,21:43:00,23168,23174,23154,23171,48,0
2025-05-13,21:44:00,23171,23184,23171,23177,53,0
2025-05-13,21:45:00,23175,23178,23160,23160,64,0
2025-05-13,21:46:00,23164,23170,23160,23165,56,0
2025-05-13,21:47:00,23164,23170,23154,23158,59,0
2025-05-13,21:48:00,23161,23163,23153,23156,18,0
2025-05-13,21:49:00,23154,23158,23138,23141,57,0
2025-05-13,21:50:00,23141,23145,23133,23145,44,0
2025-05-13,21:51:00,23143,23146,23127,23128,80,0
2025-05-13,21:52:00,23130,23148,23130,23144,28,0
2025-05-13,21:53:00,23144,23146,23123,23126,29,0
2025-05-13,21:54:00,23126,23135,23119,23129,31,0
2025-05-13,21:55:00,23126,23133,23123,23127,45,0
2025-05-13,21:56:00,23130,23130,23121,23128,35,0
2025-05-13,21:57:00,23128,23136,23125,23136,50,0
2025-05-13,21:58:00,23137,23140,23130,23130,22,0
2025-05-13,21:59:00,23127,23133,23120,23121,48,0
2025-05-13,22:00:00,23119,23127,23115,23127,57,0
2025-05-13,22:01:00,23126,23137,23119,23119,83,0
2025-05-13,22:02:00,23119,23128,23114,23128,69,0
2025-05-13,22:03:00,23129,23144,23127,23141,75,0
2025-05-13,22:04:00,23139,23155,23136,23155,67,0
2025-05-13,22:05:00,23155,23163,23152,23157,79,0
2025-05-13,22:06:00,23156,23160,23150,23158,100,0
2025-05-13,22:07:00,23158,23158,23138,23143,81,0
2025-05-13,22:08:00,23148,23149,23139,23142,43,0
2025-05-13,22:09:00,23142,23143,23130,23137,37,0
2025-05-13,22:10:00,23137,23145,23131,23145,53,0
2025-05-13,22:11:00,23145,23156,23145,23154,52,0
2025-05-13,22:12:00,23154,23163,23147,23161,74,0
2025-05-13,22:13:00,23163,23169,23162,23167,72,0
2025-05-13,22:14:00,23167,23178,23166,23176,98,0
2025-05-13,22:15:00,23175,23176,23165,23166,67,0
2025-05-13,22:16:00,23168,23178,23166,23178,67,0
2025-05-13,22:17:00,23176,23178,23169,23178,72,0
2025-05-13,22:18:00,23179,23185,23173,23183,34,0
2025-05-13,22:19:00,23183,23185,23170,23175,78,0
2025-05-13,22:20:00,23173,23181,23168,23169,107,0
2025-05-13,22:21:00,23169,23180,23159,23178,47,0
2025-05-13,22:22:00,23176,23178,23161,23163,51,0
2025-05-13,22:23:00,23163,23167,23160,23167,17,0
2025-05-13,22:24:00,23163,23167,23161,23165,26,0
2025-05-13,22:25:00,23168,23170,23161,23170,6,0
2025-05-13,22:26:00,23169,23169,23152,23155,49,0
2025-05-13,22:27:00,23155,23160,23150,23160,34,0
2025-05-13,22:28:00,23160,23166,23160,23165,24,0
2025-05-13,22:29:00,23164,23170,23163,23164,28,0
2025-05-13,22:30:00,23167,23177,23163,23169,70,0
2025-05-13,22:31:00,23170,23181,23168,23180,37,0
2025-05-13,22:32:00,23181,23195,23180,23190,111,0
2025-05-13,22:33:00,23190,23194,23185,23186,39,0
2025-05-13,22:34:00,23187,23215,23187,23213,160,0
2025-05-13,22:35:00,23214,23223,23207,23215,150,0
2025-05-13,22:36:00,23217,23231,23217,23220,100,0
2025-05-13,22:37:00,23220,23232,23214,23230,56,0
2025-05-13,22:38:00,23230,23238,23230,23231,85,0
2025-05-13,22:39:00,23227,23243,23224,23243,71,0
2025-05-13,22:40:00,23241,23243,23237,23238,63,0
2025-05-13,22:41:00,23238,23241,23223,23223,73,0
2025-05-13,22:42:00,23223,23223,23210,23215,37,0
2025-05-13,22:43:00,23213,23220,23213,23216,20,0
2025-05-13,22:44:00,23220,23221,23211,23215,48,0
2025-05-13,22:45:00,23217,23219,23212,23219,47,0
2025-05-13,22:46:00,23222,23226,23220,23225,15,0
2025-05-13,22:47:00,23222,23222,23219,23220,49,0
2025-05-13,22:48:00,23219,23222,23216,23220,10,0
2025-05-13,22:49:00,23222,23235,23222,23235,31,0
2025-05-13,22:50:00,23235,23236,23233,23233,58,0
2025-05-13,22:51:00,23233,23234,23221,23229,37,0
2025-05-13,22:52:00,23228,23238,23226,23237,55,0
2025-05-13,22:53:00,23237,23255,23236,23249,151,0
2025-05-13,22:54:00,23247,23255,23246,23253,85,0
2025-05-13,22:55:00,23251,23252,23247,23251,27,0
2025-05-13,22:56:00,23252,23253,23243,23243,21,0
2025-05-13,22:57:00,23248,23258,23246,23253,22,0
2025-05-13,22:58:00,23251,23259,23249,23256,21,0
2025-05-13,22:59:00,23256,23261,23253,23257,33,0
2025-05-13,23:00:00,23253,23255,23245,23249,17,0
2025-05-13,23:01:00,23250,23256,23249,23253,34,0
2025-05-13,23:02:00,23254,23259,23251,23252,44,0
2025-05-13,23:03:00,23253,23258,23252,23258,23,0
2025-05-13,23:04:00,23259,23265,23258,23261,64,0
2025-05-13,23:05:00,23260,23260,23247,23250,55,0
2025-05-13,23:06:00,23251,23251,23239,23240,37,0
2025-05-13,23:07:00,23241,23262,23241,23257,28,0
2025-05-13,23:08:00,23257,23257,23254,23255,12,0
2025-05-13,23:09:00,23250,23256,23250,23256,15,0
2025-05-13,23:10:00,23252,23255,23251,23255,25,0
2025-05-13,23:11:00,23253,23258,23252,23258,52,0
2025-05-13,23:12:00,23261,23264,23259,23261,21,0
2025-05-13,23:13:00,23260,23269,23260,23269,33,0
2025-05-13,23:14:00,23266,23269,23257,23257,37,0
2025-05-13,23:15:00,23259,23263,23255,23263,21,0
2025-05-13,23:16:00,23263,23263,23257,23257,6,0
2025-05-13,23:17:00,23257,23257,23251,23254,13,0
2025-05-13,23:18:00,23254,23256,23254,23256,5,0
2025-05-13,23:19:00,23260,23260,23254,23260,9,0
2025-05-13,23:20:00,23257,23259,23255,23255,9,0
2025-05-13,23:21:00,23253,23256,23252,23252,15,0
2025-05-13,23:22:00,23255,23260,23254,23260,38,0
2025-05-13,23:23:00,23261,23269,23258,23265,54,0
2025-05-13,23:24:00,23265,23267,23261,23267,10,0
2025-05-13,23:25:00,23268,23274,23268,23272,45,0
2025-05-13,23:26:00,23272,23272,23264,23270,19,0
2025-05-13,23:27:00,23262,23269,23262,23269,6,0
2025-05-13,23:28:00,23272,23275,23271,23271,22,0
2025-05-13,23:29:00,23273,23279,23272,23276,57,0
2025-05-13,23:30:00,23276,23276,23270,23270,24,0
2025-05-13,23:31:00,23269,23277,23269,23271,30,0
2025-05-13,23:32:00,23270,23271,23269,23271,7,0
2025-05-13,23:33:00,23271,23273,23271,23273,4,0
2025-05-13,23:34:00,23273,23288,23273,23278,89,0
2025-05-13,23:35:00,23279,23283,23277,23283,25,0
2025-05-13,23:36:00,23282,23289,23276,23276,71,0
2025-05-13,23:37:00,23275,23275,23267,23270,46,0
2025-05-13,23:38:00,23270,23271,23268,23271,10,0
2025-05-13,23:39:00,23271,23271,23261,23263,15,0
2025-05-13,23:40:00,23266,23275,23262,23273,17,0
2025-05-13,23:41:00,23272,23278,23268,23278,16,0
2025-05-13,23:42:00,23282,23283,23278,23283,17,0
2025-05-13,23:43:00,23284,23284,23276,23279,15,0
2025-05-13,23:44:00,23279,23282,23278,23281,11,0
2025-05-13,23:45:00,23282,23293,23282,23288,43,0
2025-05-13,23:46:00,23287,23296,23287,23293,42,0
2025-05-13,23:47:00,23289,23298,23288,23298,30,0
2025-05-13,23:48:00,23297,23299,23287,23290,16,0
2025-05-13,23:49:00,23288,23292,23287,23287,13,0
2025-05-13,23:50:00,23286,23286,23283,23284,53,0
2025-05-13,23:51:00,23283,23283,23275,23278,23,0
2025-05-13,23:52:00,23279,23281,23273,23280,45,0
2025-05-13,23:53:00,23279,23280,23275,23277,10,0
2025-05-13,23:54:00,23277,23277,23273,23277,21,0
2025-05-13,23:55:00,23275,23275,23270,23271,14,0
2025-05-13,23:56:00,23273,23273,23263,23266,14,0
2025-05-13,23:57:00,23266,23270,23266,23269,3,0
2025-05-13,23:58:00,23270,23271,23268,23270,12,0
2025-05-13,23:59:00,23270,23270,23267,23268,7,0
2025-05-14,00:00:00,23266,23269,23262,23265,26,0
2025-05-14,00:01:00,23265,23276,23265,23274,13,0
2025-05-14,00:02:00,23272,23276,23268,23273,20,0
2025-05-14,00:03:00,23273,23273,23270,23273,15,0
2025-05-14,00:04:00,23275,23275,23270,23271,16,0
2025-05-14,00:05:00,23273,23276,23270,23271,16,0
2025-05-14,00:06:00,23272,23277,23272,23273,12,0
2025-05-14,00:07:00,23270,23270,23264,23264,21,0
2025-05-14,00:08:00,23265,23272,23265,23272,9,0
2025-05-14,00:09:00,23270,23275,23270,23274,17,0
2025-05-14,00:10:00,23274,23275,23270,23272,20,0
2025-05-14,00:11:00,23271,23279,23271,23279,9,0
2025-05-14,00:12:00,23277,23277,23274,23275,8,0
2025-05-14,00:13:00,23276,23280,23276,23280,13,0
2025-05-14,00:14:00,23285,23289,23284,23289,34,0
2025-05-14,00:15:00,23290,23290,23284,23286,21,0
2025-05-14,00:16:00,23287,23288,23283,23283,21,0
2025-05-14,00:17:00,23279,23279,23277,23277,9,0
2025-05-14,00:18:00,23276,23281,23276,23278,11,0
2025-05-14,00:19:00,23279,23279,23271,23271,10,0
2025-05-14,00:20:00,23270,23277,23270,23277,60,0
2025-05-14,00:21:00,23275,23276,23273,23273,7,0
2025-05-14,00:22:00,23275,23280,23274,23274,17,0
2025-05-14,00:23:00,23275,23280,23275,23279,24,0
2025-05-14,00:24:00,23278,23286,23276,23285,24,0
2025-05-14,00:25:00,23286,23287,23281,23284,18,0
2025-05-14,00:26:00,23283,23283,23281,23283,10,0
2025-05-14,00:27:00,23283,23284,23282,23283,18,0
2025-05-14,00:28:00,23284,23288,23283,23287,14,0
2025-05-14,00:29:00,23285,23288,23282,23288,15,0
2025-05-14,00:30:00,23285,23291,23283,23291,11,0
2025-05-14,00:31:00,23291,23292,23290,23290,13,0
2025-05-14,00:32:00,23292,23292,23288,23288,13,0
2025-05-14,00:33:00,23291,23293,23290,23291,13,0
2025-05-14,00:34:00,23292,23294,23287,23292,30,0
2025-05-14,00:35:00,23289,23296,23288,23296,24,0
2025-05-14,00:36:00,23293,23293,23292,23292,7,0
2025-05-14,00:37:00,23293,23298,23293,23298,8,0
2025-05-14,00:38:00,23298,23305,23297,23302,110,0
2025-05-14,00:39:00,23304,23307,23300,23301,58,0
2025-05-14,00:40:00,23302,23307,23302,23304,17,0
2025-05-14,00:41:00,23305,23312,23305,23310,46,0
2025-05-14,00:42:00,23311,23315,23311,23315,65,0
2025-05-14,00:43:00,23313,23317,23313,23315,28,0
2025-05-14,00:44:00,23315,23316,23314,23315,31,0
2025-05-14,00:45:00,23315,23316,23314,23315,27,0
2025-05-14,00:46:00,23317,23318,23313,23316,56,0
2025-05-14,00:47:00,23317,23318,23314,23318,23,0
2025-05-14,00:48:00,23318,23318,23310,23310,40,0
2025-05-14,00:49:00,23309,23312,23309,23312,13,0
2025-05-14,00:50:00,23311,23312,23311,23312,9,0
2025-05-14,00:51:00,23312,23312,23306,23308,18,0
2025-05-14,00:52:00,23305,23310,23305,23306,19,0
2025-05-14,00:53:00,23304,23305,23303,23305,33,0
2025-05-14,00:54:00,23308,23311,23308,23309,19,0
2025-05-14,00:55:00,23311,23315,23310,23314,28,0
2025-05-14,00:56:00,23313,23314,23311,23313,11,0
2025-05-14,00:57:00,23309,23312,23306,23312,11,0
2025-05-14,00:58:00,23310,23310,23307,23308,24,0
2025-05-14,00:59:00,23308,23313,23308,23311,25,0
2025-05-14,01:00:00,23311,23316,23311,23314,14,0
2025-05-14,01:01:00,23314,23314,23308,23308,23,0
2025-05-14,01:02:00,23309,23310,23309,23310,3,0
